Unnamed: 0,recipe_name,prep_time,cook_time,total_time,servings,yield,ingredients,directions,rating,url,cuisine_path,nutrition,timing,img_src,ingredient_list,cleaned_ingredients,units,quantity,preparation_notes
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,2 days 1 hrs 25 mins,4,4 servings,"2 tablespoons honey, 2 tablespoons Shaoxing cooking wine, 1 tablespoon hoisin sauce, 1 tablespoon pureed kiwi, 1 tablespoon Chinese dark soy sauce, 1 tablespoon Thai chile sauce, 2 cloves garlic, grated, 2 teaspoons oyster sauce, ½ teaspoon Chinese five-spice powder, 1 ½ pounds pork belly, skin removed","Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",5.0,https://www.allrecipes.com/recipe/257428/char-siu-chinese-barbeque-pork/,/Cuisine/Asian/Chinese/,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%","Prep Time: 15 mins, Cook Time: 1 hrs 10 mins, Additional Time: 2 days, Total Time: 2 days 1 hrs 25 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,1 tablespoon pureed kiwi,pureed kiwi,tablespoon,1.0,
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,2 days 1 hrs 25 mins,4,4 servings,"2 tablespoons honey, 2 tablespoons Shaoxing cooking wine, 1 tablespoon hoisin sauce, 1 tablespoon pureed kiwi, 1 tablespoon Chinese dark soy sauce, 1 tablespoon Thai chile sauce, 2 cloves garlic, grated, 2 teaspoons oyster sauce, ½ teaspoon Chinese five-spice powder, 1 ½ pounds pork belly, skin removed","Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",5.0,https://www.allrecipes.com/recipe/257428/char-siu-chinese-barbeque-pork/,/Cuisine/Asian/Chinese/,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%","Prep Time: 15 mins, Cook Time: 1 hrs 10 mins, Additional Time: 2 days, Total Time: 2 days 1 hrs 25 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,1 tablespoon Chinese dark soy sauce,chinese dark soy sauce,tablespoon,1.0,
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,2 days 1 hrs 25 mins,4,4 servings,"2 tablespoons honey, 2 tablespoons Shaoxing cooking wine, 1 tablespoon hoisin sauce, 1 tablespoon pureed kiwi, 1 tablespoon Chinese dark soy sauce, 1 tablespoon Thai chile sauce, 2 cloves garlic, grated, 2 teaspoons oyster sauce, ½ teaspoon Chinese five-spice powder, 1 ½ pounds pork belly, skin removed","Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",5.0,https://www.allrecipes.com/recipe/257428/char-siu-chinese-barbeque-pork/,/Cuisine/Asian/Chinese/,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%","Prep Time: 15 mins, Cook Time: 1 hrs 10 mins, Additional Time: 2 days, Total Time: 2 days 1 hrs 25 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,1 tablespoon Thai chile sauce,thai chile sauce,tablespoon,1.0,
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,2 days 1 hrs 25 mins,4,4 servings,"2 tablespoons honey, 2 tablespoons Shaoxing cooking wine, 1 tablespoon hoisin sauce, 1 tablespoon pureed kiwi, 1 tablespoon Chinese dark soy sauce, 1 tablespoon Thai chile sauce, 2 cloves garlic, grated, 2 teaspoons oyster sauce, ½ teaspoon Chinese five-spice powder, 1 ½ pounds pork belly, skin removed","Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",5.0,https://www.allrecipes.com/recipe/257428/char-siu-chinese-barbeque-pork/,/Cuisine/Asian/Chinese/,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%","Prep Time: 15 mins, Cook Time: 1 hrs 10 mins, Additional Time: 2 days, Total Time: 2 days 1 hrs 25 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,2 cloves garlic,garlic,clove,2.0,
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,2 days 1 hrs 25 mins,4,4 servings,"2 tablespoons honey, 2 tablespoons Shaoxing cooking wine, 1 tablespoon hoisin sauce, 1 tablespoon pureed kiwi, 1 tablespoon Chinese dark soy sauce, 1 tablespoon Thai chile sauce, 2 cloves garlic, grated, 2 teaspoons oyster sauce, ½ teaspoon Chinese five-spice powder, 1 ½ pounds pork belly, skin removed","Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",5.0,https://www.allrecipes.com/recipe/257428/char-siu-chinese-barbeque-pork/,/Cuisine/Asian/Chinese/,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%","Prep Time: 15 mins, Cook Time: 1 hrs 10 mins, Additional Time: 2 days, Total Time: 2 days 1 hrs 25 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,grated,,,,grated
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,2 days 1 hrs 25 mins,4,4 servings,"2 tablespoons honey, 2 tablespoons Shaoxing cooking wine, 1 tablespoon hoisin sauce, 1 tablespoon pureed kiwi, 1 tablespoon Chinese dark soy sauce, 1 tablespoon Thai chile sauce, 2 cloves garlic, grated, 2 teaspoons oyster sauce, ½ teaspoon Chinese five-spice powder, 1 ½ pounds pork belly, skin removed","Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",5.0,https://www.allrecipes.com/recipe/257428/char-siu-chinese-barbeque-pork/,/Cuisine/Asian/Chinese/,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%","Prep Time: 15 mins, Cook Time: 1 hrs 10 mins, Additional Time: 2 days, Total Time: 2 days 1 hrs 25 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,2 teaspoons oyster sauce,oyster sauce,teaspoon,2.0,
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,2 days 1 hrs 25 mins,4,4 servings,"2 tablespoons honey, 2 tablespoons Shaoxing cooking wine, 1 tablespoon hoisin sauce, 1 tablespoon pureed kiwi, 1 tablespoon Chinese dark soy sauce, 1 tablespoon Thai chile sauce, 2 cloves garlic, grated, 2 teaspoons oyster sauce, ½ teaspoon Chinese five-spice powder, 1 ½ pounds pork belly, skin removed","Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",5.0,https://www.allrecipes.com/recipe/257428/char-siu-chinese-barbeque-pork/,/Cuisine/Asian/Chinese/,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%","Prep Time: 15 mins, Cook Time: 1 hrs 10 mins, Additional Time: 2 days, Total Time: 2 days 1 hrs 25 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,½ teaspoon Chinese five-spice powder,chinese spice powder,teaspoon,0.5,
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,2 days 1 hrs 25 mins,4,4 servings,"2 tablespoons honey, 2 tablespoons Shaoxing cooking wine, 1 tablespoon hoisin sauce, 1 tablespoon pureed kiwi, 1 tablespoon Chinese dark soy sauce, 1 tablespoon Thai chile sauce, 2 cloves garlic, grated, 2 teaspoons oyster sauce, ½ teaspoon Chinese five-spice powder, 1 ½ pounds pork belly, skin removed","Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",5.0,https://www.allrecipes.com/recipe/257428/char-siu-chinese-barbeque-pork/,/Cuisine/Asian/Chinese/,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%","Prep Time: 15 mins, Cook Time: 1 hrs 10 mins, Additional Time: 2 days, Total Time: 2 days 1 hrs 25 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,1 ½ pounds pork belly,½ pounds pork belly,,1.0,
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,2 days 1 hrs 25 mins,4,4 servings,"2 tablespoons honey, 2 tablespoons Shaoxing cooking wine, 1 tablespoon hoisin sauce, 1 tablespoon pureed kiwi, 1 tablespoon Chinese dark soy sauce, 1 tablespoon Thai chile sauce, 2 cloves garlic, grated, 2 teaspoons oyster sauce, ½ teaspoon Chinese five-spice powder, 1 ½ pounds pork belly, skin removed","Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",5.0,https://www.allrecipes.com/recipe/257428/char-siu-chinese-barbeque-pork/,/Cuisine/Asian/Chinese/,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%","Prep Time: 15 mins, Cook Time: 1 hrs 10 mins, Additional Time: 2 days, Total Time: 2 days 1 hrs 25 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,skin removed,skin,,,
805,Mexican Chicken Soup,20 mins,45 mins,1 hrs 5 mins,6,,"1 ¼ pounds skinless, boneless chicken breast halves, 2 tablespoons taco seasoning mix, divided, 1 tablespoon vegetable oil, ½ cup chopped onions, ½ cup chopped celery, 2 teaspoons ground cumin, ¼ teaspoon ground black pepper, 3 (14 ounce) cans chicken broth, 1 cup water, 1 cup diced tomatoes, 1 tablespoon chopped fresh cilantro","Preheat the oven to 350 degrees F (175 degrees C).
Lay chicken breasts evenly onto a baking sheet. Sprinkle with 1 tablespoon taco seasoning mix.
Bake chicken in the preheated oven until no longer pink in the center and the juices run clear, 30 to 35 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C). Allow to cool enough to handle, then shred or cut into strips.
While chicken is cooking, warm oil in a stockpot over medium-high heat. Cook and stir onions and celery in hot oil until onion has softened and turned translucent, about 5 minutes. Stir in chicken broth and water; bring to a boil. Add remaining 1 tablespoon taco seasoning mix, cumin, and black pepper. Reduce heat to medium and simmer until flavors blend, about 30 minutes.
Add chicken, tomatoes, and cilantro; simmer for 5 minutes. Serve soup hot topped with cheese, tortilla chips, and avocado.",4.7,https://www.allrecipes.com/recipe/23245/mexican-chicken-soup/,"/Soups, Stews and Chili Recipes/Soup Recipes/Tortilla Soup Recipes/","Total Fat 16g 21%, Saturated Fat 6g 28%, Cholesterol 80mg 27%, Sodium 1368mg 59%, Total Carbohydrate 12g 4%, Dietary Fiber 3g 12%, Total Sugars 3g, Protein 29g, Vitamin C 10mg 49%, Calcium 175mg 13%, Iron 2mg 9%, Potassium 565mg 12%","Prep Time: 20 mins, Cook Time: 45 mins, Total Time: 1 hrs 5 mins, Servings: 6",https://www.allrecipes.com/thmb/LY1WiZtcNl2xyNzm1d3FIHEIdsM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3860625-9d7c60415510481599206082c3b676c7.jpg,1 ¼ pounds skinless,¼ skinless,,1.0,
805,Mexican Chicken Soup,20 mins,45 mins,1 hrs 5 mins,6,,"1 ¼ pounds skinless, boneless chicken breast halves, 2 tablespoons taco seasoning mix, divided, 1 tablespoon vegetable oil, ½ cup chopped onions, ½ cup chopped celery, 2 teaspoons ground cumin, ¼ teaspoon ground black pepper, 3 (14 ounce) cans chicken broth, 1 cup water, 1 cup diced tomatoes, 1 tablespoon chopped fresh cilantro","Preheat the oven to 350 degrees F (175 degrees C).
Lay chicken breasts evenly onto a baking sheet. Sprinkle with 1 tablespoon taco seasoning mix.
Bake chicken in the preheated oven until no longer pink in the center and the juices run clear, 30 to 35 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C). Allow to cool enough to handle, then shred or cut into strips.
While chicken is cooking, warm oil in a stockpot over medium-high heat. Cook and stir onions and celery in hot oil until onion has softened and turned translucent, about 5 minutes. Stir in chicken broth and water; bring to a boil. Add remaining 1 tablespoon taco seasoning mix, cumin, and black pepper. Reduce heat to medium and simmer until flavors blend, about 30 minutes.
Add chicken, tomatoes, and cilantro; simmer for 5 minutes. Serve soup hot topped with cheese, tortilla chips, and avocado.",4.7,https://www.allrecipes.com/recipe/23245/mexican-chicken-soup/,"/Soups, Stews and Chili Recipes/Soup Recipes/Tortilla Soup Recipes/","Total Fat 16g 21%, Saturated Fat 6g 28%, Cholesterol 80mg 27%, Sodium 1368mg 59%, Total Carbohydrate 12g 4%, Dietary Fiber 3g 12%, Total Sugars 3g, Protein 29g, Vitamin C 10mg 49%, Calcium 175mg 13%, Iron 2mg 9%, Potassium 565mg 12%","Prep Time: 20 mins, Cook Time: 45 mins, Total Time: 1 hrs 5 mins, Servings: 6",https://www.allrecipes.com/thmb/LY1WiZtcNl2xyNzm1d3FIHEIdsM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3860625-9d7c60415510481599206082c3b676c7.jpg,boneless chicken breast halves,boneless chicken breast halves,,,
805,Mexican Chicken Soup,20 mins,45 mins,1 hrs 5 mins,6,,"1 ¼ pounds skinless, boneless chicken breast halves, 2 tablespoons taco seasoning mix, divided, 1 tablespoon vegetable oil, ½ cup chopped onions, ½ cup chopped celery, 2 teaspoons ground cumin, ¼ teaspoon ground black pepper, 3 (14 ounce) cans chicken broth, 1 cup water, 1 cup diced tomatoes, 1 tablespoon chopped fresh cilantro","Preheat the oven to 350 degrees F (175 degrees C).
Lay chicken breasts evenly onto a baking sheet. Sprinkle with 1 tablespoon taco seasoning mix.
Bake chicken in the preheated oven until no longer pink in the center and the juices run clear, 30 to 35 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C). Allow to cool enough to handle, then shred or cut into strips.
While chicken is cooking, warm oil in a stockpot over medium-high heat. Cook and stir onions and celery in hot oil until onion has softened and turned translucent, about 5 minutes. Stir in chicken broth and water; bring to a boil. Add remaining 1 tablespoon taco seasoning mix, cumin, and black pepper. Reduce heat to medium and simmer until flavors blend, about 30 minutes.
Add chicken, tomatoes, and cilantro; simmer for 5 minutes. Serve soup hot topped with cheese, tortilla chips, and avocado.",4.7,https://www.allrecipes.com/recipe/23245/mexican-chicken-soup/,"/Soups, Stews and Chili Recipes/Soup Recipes/Tortilla Soup Recipes/","Total Fat 16g 21%, Saturated Fat 6g 28%, Cholesterol 80mg 27%, Sodium 1368mg 59%, Total Carbohydrate 12g 4%, Dietary Fiber 3g 12%, Total Sugars 3g, Protein 29g, Vitamin C 10mg 49%, Calcium 175mg 13%, Iron 2mg 9%, Potassium 565mg 12%","Prep Time: 20 mins, Cook Time: 45 mins, Total Time: 1 hrs 5 mins, Servings: 6",https://www.allrecipes.com/thmb/LY1WiZtcNl2xyNzm1d3FIHEIdsM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3860625-9d7c60415510481599206082c3b676c7.jpg,2 tablespoons taco seasoning mix,taco seasoning mix,tablespoon,2.0,
805,Mexican Chicken Soup,20 mins,45 mins,1 hrs 5 mins,6,,"1 ¼ pounds skinless, boneless chicken breast halves, 2 tablespoons taco seasoning mix, divided, 1 tablespoon vegetable oil, ½ cup chopped onions, ½ cup chopped celery, 2 teaspoons ground cumin, ¼ teaspoon ground black pepper, 3 (14 ounce) cans chicken broth, 1 cup water, 1 cup diced tomatoes, 1 tablespoon chopped fresh cilantro","Preheat the oven to 350 degrees F (175 degrees C).
Lay chicken breasts evenly onto a baking sheet. Sprinkle with 1 tablespoon taco seasoning mix.
Bake chicken in the preheated oven until no longer pink in the center and the juices run clear, 30 to 35 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C). Allow to cool enough to handle, then shred or cut into strips.
While chicken is cooking, warm oil in a stockpot over medium-high heat. Cook and stir onions and celery in hot oil until onion has softened and turned translucent, about 5 minutes. Stir in chicken broth and water; bring to a boil. Add remaining 1 tablespoon taco seasoning mix, cumin, and black pepper. Reduce heat to medium and simmer until flavors blend, about 30 minutes.
Add chicken, tomatoes, and cilantro; simmer for 5 minutes. Serve soup hot topped with cheese, tortilla chips, and avocado.",4.7,https://www.allrecipes.com/recipe/23245/mexican-chicken-soup/,"/Soups, Stews and Chili Recipes/Soup Recipes/Tortilla Soup Recipes/","Total Fat 16g 21%, Saturated Fat 6g 28%, Cholesterol 80mg 27%, Sodium 1368mg 59%, Total Carbohydrate 12g 4%, Dietary Fiber 3g 12%, Total Sugars 3g, Protein 29g, Vitamin C 10mg 49%, Calcium 175mg 13%, Iron 2mg 9%, Potassium 565mg 12%","Prep Time: 20 mins, Cook Time: 45 mins, Total Time: 1 hrs 5 mins, Servings: 6",https://www.allrecipes.com/thmb/LY1WiZtcNl2xyNzm1d3FIHEIdsM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3860625-9d7c60415510481599206082c3b676c7.jpg,divided,,,,divided
