recipe_id,recipe_name,prep_time,cook_time,servings,yield,ingredient_id,units,quantity,preparation_notes,directions,cusine_path,nutrition,img_src,youtube_url
238,Fresh Fig and Prosciutto Pasta Sauce,10 mins,10 mins,4,4 servings,P ,,6, thin slices | cut into thin strips,"Heat butter in a saucepan over low heat; gradually stir flour into melted butter until smooth and bubbly, 2 to 4 minutes. Add salt; stir to combine. Remove from heat; gradually stir in milk until smooth.
Return white sauce to stovetop; bring to a boil. Reduce heat and simmer over low heat.
Cook and stir prosciutto and figs in a non-stick pan over medium heat until warm, about 5 minutes. Stir lemon zest and lemon pepper seasoning into the white sauce. Serve figs and prosciutto atop sauce.",Sauces and Condiments,"Total Fat 11g 14%, Saturated Fat 6g 29%, Cholesterol 30mg 10%, Sodium 592mg 26%, Total Carbohydrate 21g 7%, Dietary Fiber 2g 9%, Total Sugars 15g, Protein 5g, Vitamin C 4mg 18%, Calcium 102mg 8%, Iron 1mg 3%, Potassium 274mg 6%",https://www.allrecipes.com/thmb/FwOOO6OLAgN6esIAoeabFCIMKWg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1992301-a6d9ff2eb15e4cb8953f4b9eb41a4603.jpg,https://youtu.be/OzpX02vVsNM?feature=shared
238,Fresh Fig and Prosciutto Pasta Sauce,10 mins,10 mins,4,4 servings,9089,,6, fresh | stemmed and quartered,"Heat butter in a saucepan over low heat; gradually stir flour into melted butter until smooth and bubbly, 2 to 4 minutes. Add salt; stir to combine. Remove from heat; gradually stir in milk until smooth.
Return white sauce to stovetop; bring to a boil. Reduce heat and simmer over low heat.
Cook and stir prosciutto and figs in a non-stick pan over medium heat until warm, about 5 minutes. Stir lemon zest and lemon pepper seasoning into the white sauce. Serve figs and prosciutto atop sauce.",Sauces and Condiments,"Total Fat 11g 14%, Saturated Fat 6g 29%, Cholesterol 30mg 10%, Sodium 592mg 26%, Total Carbohydrate 21g 7%, Dietary Fiber 2g 9%, Total Sugars 15g, Protein 5g, Vitamin C 4mg 18%, Calcium 102mg 8%, Iron 1mg 3%, Potassium 274mg 6%",https://www.allrecipes.com/thmb/FwOOO6OLAgN6esIAoeabFCIMKWg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1992301-a6d9ff2eb15e4cb8953f4b9eb41a4603.jpg,https://youtu.be/OzpX02vVsNM?feature=shared
238,Fresh Fig and Prosciutto Pasta Sauce,10 mins,10 mins,4,4 servings,9156,tablespoon,1,,"Heat butter in a saucepan over low heat; gradually stir flour into melted butter until smooth and bubbly, 2 to 4 minutes. Add salt; stir to combine. Remove from heat; gradually stir in milk until smooth.
Return white sauce to stovetop; bring to a boil. Reduce heat and simmer over low heat.
Cook and stir prosciutto and figs in a non-stick pan over medium heat until warm, about 5 minutes. Stir lemon zest and lemon pepper seasoning into the white sauce. Serve figs and prosciutto atop sauce.",Sauces and Condiments,"Total Fat 11g 14%, Saturated Fat 6g 29%, Cholesterol 30mg 10%, Sodium 592mg 26%, Total Carbohydrate 21g 7%, Dietary Fiber 2g 9%, Total Sugars 15g, Protein 5g, Vitamin C 4mg 18%, Calcium 102mg 8%, Iron 1mg 3%, Potassium 274mg 6%",https://www.allrecipes.com/thmb/FwOOO6OLAgN6esIAoeabFCIMKWg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1992301-a6d9ff2eb15e4cb8953f4b9eb41a4603.jpg,https://youtu.be/OzpX02vVsNM?feature=shared
238,Fresh Fig and Prosciutto Pasta Sauce,10 mins,10 mins,4,4 servings,LP,teaspoon,0.25," seasoning, or to taste","Heat butter in a saucepan over low heat; gradually stir flour into melted butter until smooth and bubbly, 2 to 4 minutes. Add salt; stir to combine. Remove from heat; gradually stir in milk until smooth.
Return white sauce to stovetop; bring to a boil. Reduce heat and simmer over low heat.
Cook and stir prosciutto and figs in a non-stick pan over medium heat until warm, about 5 minutes. Stir lemon zest and lemon pepper seasoning into the white sauce. Serve figs and prosciutto atop sauce.",Sauces and Condiments,"Total Fat 11g 14%, Saturated Fat 6g 29%, Cholesterol 30mg 10%, Sodium 592mg 26%, Total Carbohydrate 21g 7%, Dietary Fiber 2g 9%, Total Sugars 15g, Protein 5g, Vitamin C 4mg 18%, Calcium 102mg 8%, Iron 1mg 3%, Potassium 274mg 6%",https://www.allrecipes.com/thmb/FwOOO6OLAgN6esIAoeabFCIMKWg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1992301-a6d9ff2eb15e4cb8953f4b9eb41a4603.jpg,https://youtu.be/OzpX02vVsNM?feature=shared
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,4,4 servings,19296,tablespoons,2,,"Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",Main Dishes,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,https://youtu.be/MPZ5fw35bc4?feature=shared
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,4,4 servings,SXW,tablespoons,2,,"Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",Main Dishes,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,https://youtu.be/MPZ5fw35bc4?feature=shared
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,4,4 servings,6175,tablespoon,1,,"Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",Main Dishes,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,https://youtu.be/MPZ5fw35bc4?feature=shared
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,4,4 servings,9148,tablespoon,1, pureed ,"Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",Main Dishes,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,https://youtu.be/MPZ5fw35bc4?feature=shared
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,4,4 servings,CDS,tablespoon,1,,"Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",Main Dishes,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,https://youtu.be/MPZ5fw35bc4?feature=shared
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,4,4 servings,6633,tablespoon,1,,"Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",Main Dishes,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,https://youtu.be/MPZ5fw35bc4?feature=shared
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,4,4 servings,G012,cloves,2,| grated,"Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",Main Dishes,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,https://youtu.be/MPZ5fw35bc4?feature=shared
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,4,4 servings,6176,teaspoons,2,,"Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",Main Dishes,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,https://youtu.be/MPZ5fw35bc4?feature=shared
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,4,4 servings,C5P,teaspoon,0.5,,"Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",Main Dishes,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,https://youtu.be/MPZ5fw35bc4?feature=shared
657,Char Siu (Chinese Barbeque Pork),15 mins,1 hrs 10 mins,4,4 servings,10860,pounds,1.5, skin removed,"Mix honey, cooking wine, hoisin sauce, kiwi, dark soy sauce, chile sauce, garlic, oyster sauce, and five-spice powder together in a large resealable plastic bag. Add pork belly. Seal bag, pressing out as much air as possible.
Place bag on a plate and marinate pork belly in the refrigerator, flipping occasionally, for at least 2 days.
Preheat oven to 275 degrees F (135 degrees C) with a rack in the upper third of the oven. Set a wire rack on a rimmed baking sheet.
Place pork belly on the wire rack, reserving marinade.
Bake pork belly in the preheated oven until the internal temperature reaches 160 degrees F (71 degrees C), about 1 hour. Remove pork belly from the oven; baste with reserved marinade.
Move oven rack to the top position and preheat the oven's broiler.
Broil pork until it is dark and glossy and the edges start to blacken, about 5 minutes. Flip and baste on the second side. Continue broiling until second side darkens and starts to blacken, about 5 minutes more. Slice with a sharp knife.",Main Dishes,"Total Fat 24g 30%, Saturated Fat 8g 39%, Cholesterol 62mg 21%, Sodium 1809mg 79%, Total Carbohydrate 13g 5%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 21g, Vitamin C 5mg 23%, Calcium 15mg 1%, Iron 1mg 7%, Potassium 345mg 7%",https://www.allrecipes.com/thmb/AX8NCGAiv5yQWFouOv7G2pKTGaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4513143-b7c407dd186d4db08e4ae981aec21d15.jpg,https://youtu.be/MPZ5fw35bc4?feature=shared
805,Mexican Chicken Soup,20 mins,45 mins,6,,5061,pounds,1.25,skinless boneless | halves,"Preheat the oven to 350 degrees F (175 degrees C).
Lay chicken breasts evenly onto a baking sheet. Sprinkle with 1 tablespoon taco seasoning mix.
Bake chicken in the preheated oven until no longer pink in the center and the juices run clear, 30 to 35 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C). Allow to cool enough to handle, then shred or cut into strips.
While chicken is cooking, warm oil in a stockpot over medium-high heat. Cook and stir onions and celery in hot oil until onion has softened and turned translucent, about 5 minutes. Stir in chicken broth and water; bring to a boil. Add remaining 1 tablespoon taco seasoning mix, cumin, and black pepper. Reduce heat to medium and simmer until flavors blend, about 30 minutes.
Add chicken, tomatoes, and cilantro; simmer for 5 minutes. Serve soup hot topped with cheese, tortilla chips, and avocado.",Soups or Stews,"Total Fat 16g 21%, Saturated Fat 6g 28%, Cholesterol 80mg 27%, Sodium 1368mg 59%, Total Carbohydrate 12g 4%, Dietary Fiber 3g 12%, Total Sugars 3g, Protein 29g, Vitamin C 10mg 49%, Calcium 175mg 13%, Iron 2mg 9%, Potassium 565mg 12%",https://www.allrecipes.com/thmb/LY1WiZtcNl2xyNzm1d3FIHEIdsM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3860625-9d7c60415510481599206082c3b676c7.jpg,https://youtu.be/-7FRC0mjodY?feature=shared
805,Mexican Chicken Soup,20 mins,45 mins,6,,2075,tablespoons,2,divided,"Preheat the oven to 350 degrees F (175 degrees C).
Lay chicken breasts evenly onto a baking sheet. Sprinkle with 1 tablespoon taco seasoning mix.
Bake chicken in the preheated oven until no longer pink in the center and the juices run clear, 30 to 35 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C). Allow to cool enough to handle, then shred or cut into strips.
While chicken is cooking, warm oil in a stockpot over medium-high heat. Cook and stir onions and celery in hot oil until onion has softened and turned translucent, about 5 minutes. Stir in chicken broth and water; bring to a boil. Add remaining 1 tablespoon taco seasoning mix, cumin, and black pepper. Reduce heat to medium and simmer until flavors blend, about 30 minutes.
Add chicken, tomatoes, and cilantro; simmer for 5 minutes. Serve soup hot topped with cheese, tortilla chips, and avocado.",Soups or Stews,"Total Fat 16g 21%, Saturated Fat 6g 28%, Cholesterol 80mg 27%, Sodium 1368mg 59%, Total Carbohydrate 12g 4%, Dietary Fiber 3g 12%, Total Sugars 3g, Protein 29g, Vitamin C 10mg 49%, Calcium 175mg 13%, Iron 2mg 9%, Potassium 565mg 12%",https://www.allrecipes.com/thmb/LY1WiZtcNl2xyNzm1d3FIHEIdsM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3860625-9d7c60415510481599206082c3b676c7.jpg,https://youtu.be/-7FRC0mjodY?feature=shared
805,Mexican Chicken Soup,20 mins,45 mins,6,,4669,tablespoon,1,,"Preheat the oven to 350 degrees F (175 degrees C).
Lay chicken breasts evenly onto a baking sheet. Sprinkle with 1 tablespoon taco seasoning mix.
Bake chicken in the preheated oven until no longer pink in the center and the juices run clear, 30 to 35 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C). Allow to cool enough to handle, then shred or cut into strips.
While chicken is cooking, warm oil in a stockpot over medium-high heat. Cook and stir onions and celery in hot oil until onion has softened and turned translucent, about 5 minutes. Stir in chicken broth and water; bring to a boil. Add remaining 1 tablespoon taco seasoning mix, cumin, and black pepper. Reduce heat to medium and simmer until flavors blend, about 30 minutes.
Add chicken, tomatoes, and cilantro; simmer for 5 minutes. Serve soup hot topped with cheese, tortilla chips, and avocado.",Soups or Stews,"Total Fat 16g 21%, Saturated Fat 6g 28%, Cholesterol 80mg 27%, Sodium 1368mg 59%, Total Carbohydrate 12g 4%, Dietary Fiber 3g 12%, Total Sugars 3g, Protein 29g, Vitamin C 10mg 49%, Calcium 175mg 13%, Iron 2mg 9%, Potassium 565mg 12%",https://www.allrecipes.com/thmb/LY1WiZtcNl2xyNzm1d3FIHEIdsM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3860625-9d7c60415510481599206082c3b676c7.jpg,https://youtu.be/-7FRC0mjodY?feature=shared
805,Mexican Chicken Soup,20 mins,45 mins,6,,11282,cup,0.5,chopped,"Preheat the oven to 350 degrees F (175 degrees C).
Lay chicken breasts evenly onto a baking sheet. Sprinkle with 1 tablespoon taco seasoning mix.
Bake chicken in the preheated oven until no longer pink in the center and the juices run clear, 30 to 35 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C). Allow to cool enough to handle, then shred or cut into strips.
While chicken is cooking, warm oil in a stockpot over medium-high heat. Cook and stir onions and celery in hot oil until onion has softened and turned translucent, about 5 minutes. Stir in chicken broth and water; bring to a boil. Add remaining 1 tablespoon taco seasoning mix, cumin, and black pepper. Reduce heat to medium and simmer until flavors blend, about 30 minutes.
Add chicken, tomatoes, and cilantro; simmer for 5 minutes. Serve soup hot topped with cheese, tortilla chips, and avocado.",Soups or Stews,"Total Fat 16g 21%, Saturated Fat 6g 28%, Cholesterol 80mg 27%, Sodium 1368mg 59%, Total Carbohydrate 12g 4%, Dietary Fiber 3g 12%, Total Sugars 3g, Protein 29g, Vitamin C 10mg 49%, Calcium 175mg 13%, Iron 2mg 9%, Potassium 565mg 12%",https://www.allrecipes.com/thmb/LY1WiZtcNl2xyNzm1d3FIHEIdsM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3860625-9d7c60415510481599206082c3b676c7.jpg,https://youtu.be/-7FRC0mjodY?feature=shared
805,Mexican Chicken Soup,20 mins,45 mins,6,,11143,cup,0.5,chopped,"Preheat the oven to 350 degrees F (175 degrees C).
Lay chicken breasts evenly onto a baking sheet. Sprinkle with 1 tablespoon taco seasoning mix.
Bake chicken in the preheated oven until no longer pink in the center and the juices run clear, 30 to 35 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C). Allow to cool enough to handle, then shred or cut into strips.
While chicken is cooking, warm oil in a stockpot over medium-high heat. Cook and stir onions and celery in hot oil until onion has softened and turned translucent, about 5 minutes. Stir in chicken broth and water; bring to a boil. Add remaining 1 tablespoon taco seasoning mix, cumin, and black pepper. Reduce heat to medium and simmer until flavors blend, about 30 minutes.
Add chicken, tomatoes, and cilantro; simmer for 5 minutes. Serve soup hot topped with cheese, tortilla chips, and avocado.",Soups or Stews,"Total Fat 16g 21%, Saturated Fat 6g 28%, Cholesterol 80mg 27%, Sodium 1368mg 59%, Total Carbohydrate 12g 4%, Dietary Fiber 3g 12%, Total Sugars 3g, Protein 29g, Vitamin C 10mg 49%, Calcium 175mg 13%, Iron 2mg 9%, Potassium 565mg 12%",https://www.allrecipes.com/thmb/LY1WiZtcNl2xyNzm1d3FIHEIdsM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3860625-9d7c60415510481599206082c3b676c7.jpg,https://youtu.be/-7FRC0mjodY?feature=shared
805,Mexican Chicken Soup,20 mins,45 mins,6,,G025,teaspoons,2,ground,"Preheat the oven to 350 degrees F (175 degrees C).
Lay chicken breasts evenly onto a baking sheet. Sprinkle with 1 tablespoon taco seasoning mix.
Bake chicken in the preheated oven until no longer pink in the center and the juices run clear, 30 to 35 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C). Allow to cool enough to handle, then shred or cut into strips.
While chicken is cooking, warm oil in a stockpot over medium-high heat. Cook and stir onions and celery in hot oil until onion has softened and turned translucent, about 5 minutes. Stir in chicken broth and water; bring to a boil. Add remaining 1 tablespoon taco seasoning mix, cumin, and black pepper. Reduce heat to medium and simmer until flavors blend, about 30 minutes.
Add chicken, tomatoes, and cilantro; simmer for 5 minutes. Serve soup hot topped with cheese, tortilla chips, and avocado.",Soups or Stews,"Total Fat 16g 21%, Saturated Fat 6g 28%, Cholesterol 80mg 27%, Sodium 1368mg 59%, Total Carbohydrate 12g 4%, Dietary Fiber 3g 12%, Total Sugars 3g, Protein 29g, Vitamin C 10mg 49%, Calcium 175mg 13%, Iron 2mg 9%, Potassium 565mg 12%",https://www.allrecipes.com/thmb/LY1WiZtcNl2xyNzm1d3FIHEIdsM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3860625-9d7c60415510481599206082c3b676c7.jpg,https://youtu.be/-7FRC0mjodY?feature=shared
